{'Clef': 15, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 42, 'NoteInsertion': 58, 'NoteSpelling': 20, 'NoteDuration': 32, 'StemDirection': 16, 'Beams': 16, 'Tie': 0, 'RestInsertion': 11, 'RestDeletion': 14, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 16, 'n_Note': 62, 'n_Chord': 16, 'n_Rest': 15}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 2, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 12, 'Beams': 17, 'Tie': 1, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 44, 'n_Chord': 0, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 45, 'n_Chord': 15, 'n_Rest': 5}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 17, 'NoteInsertion': 16, 'NoteSpelling': 0, 'NoteDuration': 12, 'StemDirection': 10, 'Beams': 21, 'Tie': 0, 'RestInsertion': 8, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 21, 'n_Chord': 38, 'n_Rest': 2}
{'Clef': 22, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 15, 'NoteInsertion': 18, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 29, 'Beams': 29, 'Tie': 0, 'RestInsertion': 5, 'RestDeletion': 1, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 16, 'n_Note': 74, 'n_Chord': 6, 'n_Rest': 5}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 46, 'NoteInsertion': 47, 'NoteSpelling': 0, 'NoteDuration': 7, 'StemDirection': 4, 'Beams': 0, 'Tie': 1, 'RestInsertion': 1, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 0, 'n_Chord': 91, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 9, 'NoteInsertion': 2, 'NoteSpelling': 0, 'NoteDuration': 82, 'StemDirection': 37, 'Beams': 0, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 1, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 0, 'n_Chord': 116, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 20, 'NoteInsertion': 7, 'NoteSpelling': 0, 'NoteDuration': 11, 'StemDirection': 0, 'Beams': 1, 'Tie': 9, 'RestInsertion': 15, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 2, 'n_Note': 11, 'n_Chord': 31, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 32, 'NoteInsertion': 30, 'NoteSpelling': 20, 'NoteDuration': 31, 'StemDirection': 16, 'Beams': 25, 'Tie': 0, 'RestInsertion': 17, 'RestDeletion': 11, 'RestDuration': 1, 'StaffAssignment': 3, 'Voice': 12, 'n_Note': 64, 'n_Chord': 0, 'n_Rest': 16}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 17, 'NoteInsertion': 24, 'NoteSpelling': 1, 'NoteDuration': 2, 'StemDirection': 9, 'Beams': 11, 'Tie': 1, 'RestInsertion': 7, 'RestDeletion': 6, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 6, 'n_Note': 43, 'n_Chord': 0, 'n_Rest': 8}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 44, 'NoteInsertion': 34, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 4, 'Beams': 15, 'Tie': 1, 'RestInsertion': 5, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 4, 'n_Note': 72, 'n_Chord': 76, 'n_Rest': 3}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 30, 'NoteInsertion': 37, 'NoteSpelling': 0, 'NoteDuration': 4, 'StemDirection': 17, 'Beams': 27, 'Tie': 4, 'RestInsertion': 10, 'RestDeletion': 3, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 50, 'n_Chord': 21, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 1, 'NoteInsertion': 0, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 2, 'Beams': 4, 'Tie': 0, 'RestInsertion': 1, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 22, 'n_Chord': 20, 'n_Rest': 1}
{'Clef': 5, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 21, 'NoteInsertion': 17, 'NoteSpelling': 0, 'NoteDuration': 2, 'StemDirection': 19, 'Beams': 26, 'Tie': 2, 'RestInsertion': 16, 'RestDeletion': 19, 'RestDuration': 3, 'StaffAssignment': 1, 'Voice': 43, 'n_Note': 88, 'n_Chord': 8, 'n_Rest': 35}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 19, 'NoteInsertion': 9, 'NoteSpelling': 0, 'NoteDuration': 8, 'StemDirection': 0, 'Beams': 0, 'Tie': 2, 'RestInsertion': 16, 'RestDeletion': 6, 'RestDuration': 6, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 65, 'n_Chord': 61, 'n_Rest': 23}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 2, 'NoteInsertion': 1, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 2, 'Beams': 3, 'Tie': 1, 'RestInsertion': 1, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 43, 'n_Chord': 2, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 5, 'NoteInsertion': 6, 'NoteSpelling': 1, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 6, 'n_Chord': 24, 'n_Rest': 14}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 10, 'NoteInsertion': 7, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 1, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 69, 'n_Chord': 39, 'n_Rest': 3}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 19, 'NoteInsertion': 10, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 4, 'Tie': 0, 'RestInsertion': 5, 'RestDeletion': 4, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 67, 'n_Chord': 16, 'n_Rest': 15}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 46, 'NoteInsertion': 62, 'NoteSpelling': 8, 'NoteDuration': 62, 'StemDirection': 33, 'Beams': 50, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 13, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 3, 'n_Note': 61, 'n_Chord': 49, 'n_Rest': 14}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 128, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 12, 'NoteInsertion': 14, 'NoteSpelling': 0, 'NoteDuration': 15, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 6, 'RestDeletion': 4, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 2, 'n_Chord': 84, 'n_Rest': 11}
{'Clef': 1, 'KeySignature': 1, 'TimeSignature': 0, 'NoteDeletion': 104, 'NoteInsertion': 48, 'NoteSpelling': 3, 'NoteDuration': 1, 'StemDirection': 4, 'Beams': 3, 'Tie': 0, 'RestInsertion': 15, 'RestDeletion': 20, 'RestDuration': 6, 'StaffAssignment': 3, 'Voice': 5, 'n_Note': 6, 'n_Chord': 156, 'n_Rest': 34}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 24, 'NoteInsertion': 22, 'NoteSpelling': 5, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 11, 'n_Note': 72, 'n_Chord': 48, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 23, 'NoteInsertion': 104, 'NoteSpelling': 0, 'NoteDuration': 6, 'StemDirection': 1, 'Beams': 6, 'Tie': 1, 'RestInsertion': 25, 'RestDeletion': 14, 'RestDuration': 5, 'StaffAssignment': 4, 'Voice': 4, 'n_Note': 27, 'n_Chord': 6, 'n_Rest': 20}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 58, 'NoteInsertion': 47, 'NoteSpelling': 0, 'NoteDuration': 21, 'StemDirection': 15, 'Beams': 7, 'Tie': 6, 'RestInsertion': 4, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 20, 'n_Chord': 88, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 20, 'NoteInsertion': 1, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 0, 'n_Chord': 38, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 7, 'NoteInsertion': 13, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 1, 'Beams': 2, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 6, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 3, 'n_Note': 14, 'n_Chord': 2, 'n_Rest': 11}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 12, 'NoteInsertion': 13, 'NoteSpelling': 0, 'NoteDuration': 15, 'StemDirection': 14, 'Beams': 9, 'Tie': 2, 'RestInsertion': 0, 'RestDeletion': 11, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 4, 'n_Note': 26, 'n_Chord': 12, 'n_Rest': 11}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 32, 'n_Chord': 12, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 38, 'NoteInsertion': 42, 'NoteSpelling': 0, 'NoteDuration': 5, 'StemDirection': 17, 'Beams': 26, 'Tie': 3, 'RestInsertion': 13, 'RestDeletion': 1, 'RestDuration': 1, 'StaffAssignment': 11, 'Voice': 38, 'n_Note': 91, 'n_Chord': 0, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 17, 'NoteInsertion': 25, 'NoteSpelling': 0, 'NoteDuration': 4, 'StemDirection': 5, 'Beams': 5, 'Tie': 4, 'RestInsertion': 6, 'RestDeletion': 8, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 6, 'n_Note': 48, 'n_Chord': 18, 'n_Rest': 10}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 3, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 8, 'Beams': 8, 'Tie': 0, 'RestInsertion': 3, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 24, 'n_Note': 32, 'n_Chord': 0, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 18, 'NoteInsertion': 18, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 8, 'RestDeletion': 7, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 7, 'n_Note': 32, 'n_Chord': 16, 'n_Rest': 12}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 1, 'NoteInsertion': 1, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 112, 'n_Chord': 4, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 19, 'TimeSignature': 19, 'NoteDeletion': 48, 'NoteInsertion': 5, 'NoteSpelling': 3, 'NoteDuration': 3, 'StemDirection': 3, 'Beams': 5, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 2, 'RestDuration': 1, 'StaffAssignment': 5, 'Voice': 1, 'n_Note': 51, 'n_Chord': 23, 'n_Rest': 29}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 13, 'NoteInsertion': 12, 'NoteSpelling': 3, 'NoteDuration': 3, 'StemDirection': 3, 'Beams': 3, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 18, 'n_Chord': 44, 'n_Rest': 1}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 15, 'NoteInsertion': 24, 'NoteSpelling': 4, 'NoteDuration': 13, 'StemDirection': 15, 'Beams': 16, 'Tie': 4, 'RestInsertion': 11, 'RestDeletion': 8, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 11, 'n_Note': 34, 'n_Chord': 14, 'n_Rest': 10}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 29, 'NoteInsertion': 16, 'NoteSpelling': 2, 'NoteDuration': 1, 'StemDirection': 5, 'Beams': 1, 'Tie': 0, 'RestInsertion': 3, 'RestDeletion': 2, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 4, 'n_Chord': 70, 'n_Rest': 9}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 19, 'NoteInsertion': 17, 'NoteSpelling': 0, 'NoteDuration': 5, 'StemDirection': 19, 'Beams': 21, 'Tie': 0, 'RestInsertion': 3, 'RestDeletion': 7, 'RestDuration': 1, 'StaffAssignment': 9, 'Voice': 0, 'n_Note': 50, 'n_Chord': 0, 'n_Rest': 8}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 17, 'NoteInsertion': 21, 'NoteSpelling': 1, 'NoteDuration': 0, 'StemDirection': 6, 'Beams': 37, 'Tie': 0, 'RestInsertion': 5, 'RestDeletion': 3, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 64, 'n_Chord': 34, 'n_Rest': 8}
{'Clef': 8, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 16, 'NoteInsertion': 6, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 4, 'Beams': 12, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 1, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 105, 'n_Chord': 32, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 31, 'NoteInsertion': 12, 'NoteSpelling': 2, 'NoteDuration': 0, 'StemDirection': 18, 'Beams': 30, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 7, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 16, 'n_Note': 69, 'n_Chord': 21, 'n_Rest': 12}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 57, 'n_Chord': 9, 'n_Rest': 26}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 55, 'NoteInsertion': 25, 'NoteSpelling': 0, 'NoteDuration': 5, 'StemDirection': 8, 'Beams': 10, 'Tie': 0, 'RestInsertion': 6, 'RestDeletion': 8, 'RestDuration': 6, 'StaffAssignment': 5, 'Voice': 11, 'n_Note': 19, 'n_Chord': 122, 'n_Rest': 16}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 41, 'NoteInsertion': 28, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 9, 'Tie': 0, 'RestInsertion': 12, 'RestDeletion': 11, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 27, 'n_Chord': 34, 'n_Rest': 15}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 35, 'NoteInsertion': 46, 'NoteSpelling': 1, 'NoteDuration': 0, 'StemDirection': 28, 'Beams': 49, 'Tie': 0, 'RestInsertion': 38, 'RestDeletion': 25, 'RestDuration': 15, 'StaffAssignment': 4, 'Voice': 13, 'n_Note': 128, 'n_Chord': 0, 'n_Rest': 52}
{'Clef': 7, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 71, 'NoteInsertion': 54, 'NoteSpelling': 0, 'NoteDuration': 9, 'StemDirection': 27, 'Beams': 36, 'Tie': 0, 'RestInsertion': 31, 'RestDeletion': 23, 'RestDuration': 8, 'StaffAssignment': 3, 'Voice': 14, 'n_Note': 125, 'n_Chord': 8, 'n_Rest': 37}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 89, 'n_Chord': 42, 'n_Rest': 9}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 71, 'NoteInsertion': 61, 'NoteSpelling': 3, 'NoteDuration': 20, 'StemDirection': 19, 'Beams': 25, 'Tie': 11, 'RestInsertion': 20, 'RestDeletion': 12, 'RestDuration': 3, 'StaffAssignment': 3, 'Voice': 10, 'n_Note': 112, 'n_Chord': 0, 'n_Rest': 15}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 44, 'NoteInsertion': 18, 'NoteSpelling': 1, 'NoteDuration': 3, 'StemDirection': 49, 'Beams': 51, 'Tie': 3, 'RestInsertion': 13, 'RestDeletion': 10, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 15, 'n_Note': 99, 'n_Chord': 12, 'n_Rest': 11}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 44, 'NoteInsertion': 48, 'NoteSpelling': 1, 'NoteDuration': 3, 'StemDirection': 2, 'Beams': 2, 'Tie': 0, 'RestInsertion': 10, 'RestDeletion': 7, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 7, 'n_Note': 68, 'n_Chord': 12, 'n_Rest': 14}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 22, 'NoteInsertion': 19, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 1, 'Tie': 1, 'RestInsertion': 4, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 42, 'n_Chord': 55, 'n_Rest': 19}
{'Clef': 38, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 29, 'NoteInsertion': 23, 'NoteSpelling': 1, 'NoteDuration': 10, 'StemDirection': 38, 'Beams': 13, 'Tie': 0, 'RestInsertion': 10, 'RestDeletion': 16, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 13, 'n_Note': 58, 'n_Chord': 39, 'n_Rest': 22}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 8, 'NoteInsertion': 22, 'NoteSpelling': 0, 'NoteDuration': 29, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 6, 'RestDuration': 2, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 1, 'n_Chord': 44, 'n_Rest': 8}
{'Clef': 8, 'KeySignature': 2, 'TimeSignature': 0, 'NoteDeletion': 41, 'NoteInsertion': 69, 'NoteSpelling': 21, 'NoteDuration': 21, 'StemDirection': 18, 'Beams': 12, 'Tie': 0, 'RestInsertion': 8, 'RestDeletion': 10, 'RestDuration': 0, 'StaffAssignment': 7, 'Voice': 4, 'n_Note': 40, 'n_Chord': 49, 'n_Rest': 10}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 9, 'NoteInsertion': 11, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 6, 'Beams': 8, 'Tie': 1, 'RestInsertion': 2, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 56, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 5, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 13, 'NoteInsertion': 14, 'NoteSpelling': 0, 'NoteDuration': 14, 'StemDirection': 5, 'Beams': 11, 'Tie': 2, 'RestInsertion': 2, 'RestDeletion': 3, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 21, 'n_Chord': 18, 'n_Rest': 3}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 24, 'NoteInsertion': 10, 'NoteSpelling': 0, 'NoteDuration': 2, 'StemDirection': 4, 'Beams': 4, 'Tie': 3, 'RestInsertion': 11, 'RestDeletion': 25, 'RestDuration': 4, 'StaffAssignment': 3, 'Voice': 5, 'n_Note': 30, 'n_Chord': 2, 'n_Rest': 33}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 1, 'NoteInsertion': 1, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 0, 'Beams': 1, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 68, 'n_Chord': 18, 'n_Rest': 17}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 19, 'n_Chord': 16, 'n_Rest': 6}
{'Clef': 11, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 59, 'NoteInsertion': 91, 'NoteSpelling': 12, 'NoteDuration': 8, 'StemDirection': 26, 'Beams': 27, 'Tie': 0, 'RestInsertion': 3, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 11, 'n_Note': 37, 'n_Chord': 60, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 19, 'NoteInsertion': 10, 'NoteSpelling': 11, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 44, 'Tie': 0, 'RestInsertion': 3, 'RestDeletion': 4, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 70, 'n_Chord': 10, 'n_Rest': 7}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 19, 'NoteInsertion': 34, 'NoteSpelling': 0, 'NoteDuration': 15, 'StemDirection': 14, 'Beams': 18, 'Tie': 5, 'RestInsertion': 6, 'RestDeletion': 6, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 9, 'n_Note': 45, 'n_Chord': 0, 'n_Rest': 6}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 17, 'NoteInsertion': 21, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 4, 'Beams': 0, 'Tie': 1, 'RestInsertion': 5, 'RestDeletion': 6, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 2, 'n_Note': 9, 'n_Chord': 55, 'n_Rest': 7}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 12, 'NoteInsertion': 11, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 13, 'Beams': 8, 'Tie': 0, 'RestInsertion': 3, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 29, 'n_Chord': 79, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 0, 'NoteInsertion': 0, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 64, 'n_Chord': 0, 'n_Rest': 14}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 8, 'NoteInsertion': 9, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 0, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 21, 'n_Chord': 46, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 1, 'NoteInsertion': 5, 'NoteSpelling': 0, 'NoteDuration': 2, 'StemDirection': 2, 'Beams': 2, 'Tie': 0, 'RestInsertion': 1, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 33, 'n_Chord': 2, 'n_Rest': 4}
