{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 71, 'NoteInsertion': 108, 'NoteSpelling': 0, 'NoteDuration': 7, 'StemDirection': 4, 'Beams': 4, 'Tie': 0, 'RestInsertion': 38, 'RestDeletion': 11, 'RestDuration': 4, 'StaffAssignment': 0, 'Voice': 3, 'n_Note': 62, 'n_Chord': 16, 'n_Rest': 15}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 60, 'NoteInsertion': 54, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 1, 'Tie': 1, 'RestInsertion': 18, 'RestDeletion': 1, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 3, 'n_Note': 65, 'n_Chord': 0, 'n_Rest': 3}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 33, 'NoteInsertion': 28, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 6, 'RestDeletion': 8, 'RestDuration': 3, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 18, 'n_Chord': 18, 'n_Rest': 14}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 92, 'NoteInsertion': 80, 'NoteSpelling': 2, 'NoteDuration': 3, 'StemDirection': 1, 'Beams': 2, 'Tie': 1, 'RestInsertion': 39, 'RestDeletion': 13, 'RestDuration': 4, 'StaffAssignment': 2, 'Voice': 2, 'n_Note': 86, 'n_Chord': 10, 'n_Rest': 17}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 77, 'NoteInsertion': 35, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 2, 'Beams': 2, 'Tie': 1, 'RestInsertion': 5, 'RestDeletion': 13, 'RestDuration': 3, 'StaffAssignment': 5, 'Voice': 0, 'n_Note': 71, 'n_Chord': 14, 'n_Rest': 16}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 58, 'NoteInsertion': 58, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 0, 'RestDeletion': 5, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 1, 'n_Chord': 60, 'n_Rest': 5}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 54, 'NoteInsertion': 32, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 0, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 2, 'n_Chord': 53, 'n_Rest': 1}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 71, 'NoteInsertion': 72, 'NoteSpelling': 0, 'NoteDuration': 2, 'StemDirection': 0, 'Beams': 1, 'Tie': 0, 'RestInsertion': 14, 'RestDeletion': 2, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 53, 'n_Chord': 21, 'n_Rest': 4}
{'Clef': 4, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 73, 'NoteInsertion': 61, 'NoteSpelling': 7, 'NoteDuration': 8, 'StemDirection': 7, 'Beams': 7, 'Tie': 0, 'RestInsertion': 22, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 5, 'Voice': 3, 'n_Note': 66, 'n_Chord': 16, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 35, 'NoteInsertion': 50, 'NoteSpelling': 2, 'NoteDuration': 2, 'StemDirection': 3, 'Beams': 1, 'Tie': 5, 'RestInsertion': 11, 'RestDeletion': 6, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 23, 'n_Chord': 18, 'n_Rest': 8}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 61, 'NoteInsertion': 39, 'NoteSpelling': 15, 'NoteDuration': 12, 'StemDirection': 8, 'Beams': 4, 'Tie': 10, 'RestInsertion': 47, 'RestDeletion': 3, 'RestDuration': 4, 'StaffAssignment': 5, 'Voice': 5, 'n_Note': 35, 'n_Chord': 41, 'n_Rest': 8}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 89, 'NoteInsertion': 61, 'NoteSpelling': 5, 'NoteDuration': 3, 'StemDirection': 3, 'Beams': 4, 'Tie': 0, 'RestInsertion': 27, 'RestDeletion': 3, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 3, 'n_Note': 2, 'n_Chord': 92, 'n_Rest': 7}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 146, 'NoteInsertion': 140, 'NoteSpelling': 4, 'NoteDuration': 2, 'StemDirection': 6, 'Beams': 12, 'Tie': 0, 'RestInsertion': 5, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 2, 'n_Note': 160, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 69, 'NoteInsertion': 95, 'NoteSpelling': 0, 'NoteDuration': 9, 'StemDirection': 8, 'Beams': 6, 'Tie': 0, 'RestInsertion': 16, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 48, 'n_Chord': 32, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 55, 'NoteInsertion': 35, 'NoteSpelling': 3, 'NoteDuration': 4, 'StemDirection': 3, 'Beams': 3, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 1, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 2, 'n_Note': 59, 'n_Chord': 0, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 95, 'NoteInsertion': 134, 'NoteSpelling': 4, 'NoteDuration': 3, 'StemDirection': 0, 'Beams': 4, 'Tie': 0, 'RestInsertion': 17, 'RestDeletion': 20, 'RestDuration': 4, 'StaffAssignment': 3, 'Voice': 0, 'n_Note': 66, 'n_Chord': 34, 'n_Rest': 25}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 116, 'NoteInsertion': 50, 'NoteSpelling': 4, 'NoteDuration': 7, 'StemDirection': 4, 'Beams': 3, 'Tie': 0, 'RestInsertion': 93, 'RestDeletion': 8, 'RestDuration': 3, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 84, 'n_Chord': 39, 'n_Rest': 11}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 22, 'NoteInsertion': 29, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 20, 'RestDeletion': 1, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 15, 'n_Chord': 8, 'n_Rest': 3}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 50, 'NoteInsertion': 38, 'NoteSpelling': 0, 'NoteDuration': 2, 'StemDirection': 0, 'Beams': 0, 'Tie': 2, 'RestInsertion': 41, 'RestDeletion': 8, 'RestDuration': 7, 'StaffAssignment': 3, 'Voice': 1, 'n_Note': 22, 'n_Chord': 32, 'n_Rest': 17}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 55, 'NoteInsertion': 76, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 0, 'Tie': 1, 'RestInsertion': 8, 'RestDeletion': 4, 'RestDuration': 2, 'StaffAssignment': 2, 'Voice': 1, 'n_Note': 11, 'n_Chord': 49, 'n_Rest': 6}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 89, 'NoteInsertion': 47, 'NoteSpelling': 2, 'NoteDuration': 6, 'StemDirection': 5, 'Beams': 4, 'Tie': 2, 'RestInsertion': 25, 'RestDeletion': 1, 'RestDuration': 4, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 85, 'n_Chord': 10, 'n_Rest': 5}
pass
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 91, 'NoteInsertion': 62, 'NoteSpelling': 3, 'NoteDuration': 8, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 13, 'RestDeletion': 18, 'RestDuration': 6, 'StaffAssignment': 2, 'Voice': 2, 'n_Note': 35, 'n_Chord': 64, 'n_Rest': 25}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 46, 'NoteInsertion': 57, 'NoteSpelling': 1, 'NoteDuration': 2, 'StemDirection': 1, 'Beams': 1, 'Tie': 1, 'RestInsertion': 7, 'RestDeletion': 5, 'RestDuration': 3, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 28, 'n_Chord': 20, 'n_Rest': 8}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 12, 'NoteInsertion': 11, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 12, 'RestDeletion': 2, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 4, 'n_Chord': 8, 'n_Rest': 7}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 80, 'NoteInsertion': 85, 'NoteSpelling': 2, 'NoteDuration': 9, 'StemDirection': 4, 'Beams': 2, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 9, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 3, 'n_Note': 16, 'n_Chord': 74, 'n_Rest': 11}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 60, 'NoteInsertion': 71, 'NoteSpelling': 4, 'NoteDuration': 6, 'StemDirection': 3, 'Beams': 6, 'Tie': 0, 'RestInsertion': 19, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 4, 'Voice': 0, 'n_Note': 51, 'n_Chord': 16, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 117, 'NoteInsertion': 82, 'NoteSpelling': 7, 'NoteDuration': 13, 'StemDirection': 7, 'Beams': 10, 'Tie': 1, 'RestInsertion': 4, 'RestDeletion': 15, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 111, 'n_Chord': 19, 'n_Rest': 17}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 55, 'NoteInsertion': 26, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 0, 'Beams': 1, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 2, 'Voice': 1, 'n_Note': 35, 'n_Chord': 22, 'n_Rest': 0}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 50, 'NoteInsertion': 36, 'NoteSpelling': 1, 'NoteDuration': 2, 'StemDirection': 3, 'Beams': 4, 'Tie': 0, 'RestInsertion': 35, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 3, 'n_Note': 54, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 66, 'NoteInsertion': 92, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 4, 'Beams': 4, 'Tie': 0, 'RestInsertion': 23, 'RestDeletion': 8, 'RestDuration': 2, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 62, 'n_Chord': 8, 'n_Rest': 14}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 43, 'NoteInsertion': 50, 'NoteSpelling': 6, 'NoteDuration': 4, 'StemDirection': 3, 'Beams': 3, 'Tie': 1, 'RestInsertion': 19, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 4, 'n_Note': 49, 'n_Chord': 0, 'n_Rest': 3}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 48, 'NoteInsertion': 40, 'NoteSpelling': 2, 'NoteDuration': 2, 'StemDirection': 2, 'Beams': 2, 'Tie': 0, 'RestInsertion': 31, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 2, 'n_Note': 30, 'n_Chord': 24, 'n_Rest': 0}
{'Clef': 3, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 92, 'NoteInsertion': 89, 'NoteSpelling': 3, 'NoteDuration': 5, 'StemDirection': 5, 'Beams': 5, 'Tie': 0, 'RestInsertion': 22, 'RestDeletion': 10, 'RestDuration': 4, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 33, 'n_Chord': 68, 'n_Rest': 14}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 14, 'NoteInsertion': 12, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 14, 'RestDeletion': 0, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 14, 'n_Chord': 0, 'n_Rest': 2}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 97, 'NoteInsertion': 46, 'NoteSpelling': 2, 'NoteDuration': 5, 'StemDirection': 4, 'Beams': 3, 'Tie': 1, 'RestInsertion': 36, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 77, 'n_Chord': 26, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 73, 'NoteInsertion': 60, 'NoteSpelling': 2, 'NoteDuration': 3, 'StemDirection': 3, 'Beams': 4, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 2, 'RestDuration': 1, 'StaffAssignment': 3, 'Voice': 4, 'n_Note': 66, 'n_Chord': 14, 'n_Rest': 5}
pass
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 168, 'NoteInsertion': 57, 'NoteSpelling': 7, 'NoteDuration': 5, 'StemDirection': 5, 'Beams': 5, 'Tie': 0, 'RestInsertion': 57, 'RestDeletion': 0, 'RestDuration': 1, 'StaffAssignment': 0, 'Voice': 5, 'n_Note': 115, 'n_Chord': 60, 'n_Rest': 3}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 54, 'NoteInsertion': 64, 'NoteSpelling': 7, 'NoteDuration': 2, 'StemDirection': 6, 'Beams': 5, 'Tie': 0, 'RestInsertion': 33, 'RestDeletion': 3, 'RestDuration': 0, 'StaffAssignment': 6, 'Voice': 4, 'n_Note': 44, 'n_Chord': 18, 'n_Rest': 3}
pass
{'Clef': 2, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 54, 'NoteInsertion': 130, 'NoteSpelling': 4, 'NoteDuration': 7, 'StemDirection': 4, 'Beams': 6, 'Tie': 0, 'RestInsertion': 4, 'RestDeletion': 15, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 4, 'n_Note': 61, 'n_Chord': 0, 'n_Rest': 16}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 65, 'NoteInsertion': 57, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 4, 'Beams': 0, 'Tie': 0, 'RestInsertion': 13, 'RestDeletion': 15, 'RestDuration': 2, 'StaffAssignment': 7, 'Voice': 2, 'n_Note': 10, 'n_Chord': 65, 'n_Rest': 21}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 123, 'NoteInsertion': 135, 'NoteSpelling': 3, 'NoteDuration': 8, 'StemDirection': 9, 'Beams': 18, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 1, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 5, 'n_Note': 96, 'n_Chord': 50, 'n_Rest': 1}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 37, 'NoteInsertion': 22, 'NoteSpelling': 0, 'NoteDuration': 4, 'StemDirection': 3, 'Beams': 4, 'Tie': 3, 'RestInsertion': 6, 'RestDeletion': 10, 'RestDuration': 3, 'StaffAssignment': 0, 'Voice': 2, 'n_Note': 30, 'n_Chord': 12, 'n_Rest': 13}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 122, 'NoteInsertion': 92, 'NoteSpelling': 3, 'NoteDuration': 3, 'StemDirection': 2, 'Beams': 3, 'Tie': 1, 'RestInsertion': 2, 'RestDeletion': 7, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 5, 'n_Note': 127, 'n_Chord': 0, 'n_Rest': 7}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 76, 'NoteInsertion': 110, 'NoteSpelling': 7, 'NoteDuration': 11, 'StemDirection': 9, 'Beams': 12, 'Tie': 0, 'RestInsertion': 17, 'RestDeletion': 1, 'RestDuration': 3, 'StaffAssignment': 5, 'Voice': 6, 'n_Note': 87, 'n_Chord': 5, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 72, 'NoteInsertion': 48, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 3, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 64, 'n_Chord': 9, 'n_Rest': 3}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 41, 'NoteInsertion': 34, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 2, 'Beams': 4, 'Tie': 0, 'RestInsertion': 1, 'RestDeletion': 6, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 42, 'n_Chord': 4, 'n_Rest': 6}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 98, 'NoteInsertion': 49, 'NoteSpelling': 0, 'NoteDuration': 2, 'StemDirection': 1, 'Beams': 1, 'Tie': 1, 'RestInsertion': 26, 'RestDeletion': 0, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 45, 'n_Chord': 56, 'n_Rest': 2}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 78, 'NoteInsertion': 116, 'NoteSpelling': 4, 'NoteDuration': 8, 'StemDirection': 7, 'Beams': 8, 'Tie': 0, 'RestInsertion': 11, 'RestDeletion': 11, 'RestDuration': 0, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 77, 'n_Chord': 10, 'n_Rest': 11}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 85, 'NoteInsertion': 35, 'NoteSpelling': 5, 'NoteDuration': 8, 'StemDirection': 5, 'Beams': 7, 'Tie': 3, 'RestInsertion': 17, 'RestDeletion': 14, 'RestDuration': 3, 'StaffAssignment': 0, 'Voice': 5, 'n_Note': 77, 'n_Chord': 16, 'n_Rest': 17}
{'Clef': 3, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 80, 'NoteInsertion': 60, 'NoteSpelling': 4, 'NoteDuration': 4, 'StemDirection': 1, 'Beams': 4, 'Tie': 0, 'RestInsertion': 17, 'RestDeletion': 6, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 2, 'n_Note': 50, 'n_Chord': 34, 'n_Rest': 7}
pass
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 93, 'NoteInsertion': 64, 'NoteSpelling': 0, 'NoteDuration': 3, 'StemDirection': 3, 'Beams': 2, 'Tie': 0, 'RestInsertion': 38, 'RestDeletion': 3, 'RestDuration': 8, 'StaffAssignment': 4, 'Voice': 1, 'n_Note': 62, 'n_Chord': 38, 'n_Rest': 17}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 29, 'NoteInsertion': 31, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 6, 'RestDeletion': 15, 'RestDuration': 3, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 24, 'n_Chord': 6, 'n_Rest': 18}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 158, 'NoteInsertion': 127, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 28, 'RestDeletion': 24, 'RestDuration': 5, 'StaffAssignment': 5, 'Voice': 0, 'n_Note': 6, 'n_Chord': 156, 'n_Rest': 34}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 125, 'NoteInsertion': 48, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 30, 'RestDeletion': 10, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 125, 'n_Chord': 0, 'n_Rest': 12}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 104, 'NoteInsertion': 145, 'NoteSpelling': 11, 'NoteDuration': 15, 'StemDirection': 9, 'Beams': 9, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 4, 'Voice': 4, 'n_Note': 72, 'n_Chord': 48, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 53, 'NoteInsertion': 69, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 0, 'Tie': 1, 'RestInsertion': 16, 'RestDeletion': 0, 'RestDuration': 1, 'StaffAssignment': 2, 'Voice': 0, 'n_Note': 47, 'n_Chord': 8, 'n_Rest': 1}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 94, 'NoteInsertion': 92, 'NoteSpelling': 2, 'NoteDuration': 3, 'StemDirection': 1, 'Beams': 3, 'Tie': 0, 'RestInsertion': 2, 'RestDeletion': 4, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 1, 'n_Note': 98, 'n_Chord': 0, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 34, 'NoteInsertion': 28, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 2, 'RestDuration': 0, 'StaffAssignment': 4, 'Voice': 0, 'n_Note': 38, 'n_Chord': 0, 'n_Rest': 4}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 47, 'NoteInsertion': 46, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 2, 'Beams': 2, 'Tie': 0, 'RestInsertion': 14, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 24, 'n_Chord': 25, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 65, 'NoteInsertion': 37, 'NoteSpelling': 2, 'NoteDuration': 3, 'StemDirection': 2, 'Beams': 3, 'Tie': 0, 'RestInsertion': 15, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 43, 'n_Chord': 26, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 31, 'NoteInsertion': 39, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 32, 'n_Chord': 0, 'n_Rest': 0}
{'Clef': 2, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 106, 'NoteInsertion': 40, 'NoteSpelling': 2, 'NoteDuration': 7, 'StemDirection': 3, 'Beams': 7, 'Tie': 1, 'RestInsertion': 38, 'RestDeletion': 7, 'RestDuration': 0, 'StaffAssignment': 0, 'Voice': 4, 'n_Note': 111, 'n_Chord': 2, 'n_Rest': 10}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 52, 'NoteInsertion': 34, 'NoteSpelling': 0, 'NoteDuration': 1, 'StemDirection': 0, 'Beams': 1, 'Tie': 0, 'RestInsertion': 33, 'RestDeletion': 0, 'RestDuration': 0, 'StaffAssignment': 2, 'Voice': 1, 'n_Note': 40, 'n_Chord': 16, 'n_Rest': 0}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 87, 'NoteInsertion': 125, 'NoteSpelling': 0, 'NoteDuration': 9, 'StemDirection': 9, 'Beams': 8, 'Tie': 0, 'RestInsertion': 9, 'RestDeletion': 32, 'RestDuration': 1, 'StaffAssignment': 1, 'Voice': 4, 'n_Note': 96, 'n_Chord': 0, 'n_Rest': 34}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 90, 'NoteInsertion': 63, 'NoteSpelling': 5, 'NoteDuration': 3, 'StemDirection': 8, 'Beams': 8, 'Tie': 5, 'RestInsertion': 98, 'RestDeletion': 1, 'RestDuration': 11, 'StaffAssignment': 1, 'Voice': 8, 'n_Note': 72, 'n_Chord': 26, 'n_Rest': 13}
{'Clef': 1, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 89, 'NoteInsertion': 61, 'NoteSpelling': 3, 'NoteDuration': 3, 'StemDirection': 2, 'Beams': 2, 'Tie': 0, 'RestInsertion': 13, 'RestDeletion': 16, 'RestDuration': 5, 'StaffAssignment': 1, 'Voice': 1, 'n_Note': 69, 'n_Chord': 23, 'n_Rest': 21}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 79, 'NoteInsertion': 21, 'NoteSpelling': 1, 'NoteDuration': 1, 'StemDirection': 1, 'Beams': 1, 'Tie': 0, 'RestInsertion': 17, 'RestDeletion': 0, 'RestDuration': 3, 'StaffAssignment': 0, 'Voice': 1, 'n_Note': 80, 'n_Chord': 0, 'n_Rest': 3}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 14, 'NoteInsertion': 14, 'NoteSpelling': 0, 'NoteDuration': 0, 'StemDirection': 0, 'Beams': 0, 'Tie': 0, 'RestInsertion': 7, 'RestDeletion': 4, 'RestDuration': 2, 'StaffAssignment': 0, 'Voice': 0, 'n_Note': 6, 'n_Chord': 8, 'n_Rest': 6}
{'Clef': 0, 'KeySignature': 0, 'TimeSignature': 0, 'NoteDeletion': 15, 'NoteInsertion': 27, 'NoteSpelling': 1, 'NoteDuration': 2, 'StemDirection': 0, 'Beams': 0, 'Tie': 1, 'RestInsertion': 6, 'RestDeletion': 6, 'RestDuration': 2, 'StaffAssignment': 1, 'Voice': 0, 'n_Note': 8, 'n_Chord': 9, 'n_Rest': 8}
